Index,Puzzle,Year,Category,INF-WC,INF-NWC,INF-stacking,INF-all,RMSD,DI-all,MCQ,p-value
25,PZ24,2019,Server,"0,978",0,"0,739","0,814","12,787","15,719","21,45",0
25,PZ24,2019,Server,"0,957",0,"0,751","0,807","12,83","15,894","19,45",0
25,PZ24,2019,Server,"0,925",0,"0,844","0,861","12,922","15,014","14,96",0
25,PZ24,2019,Server,"0,888",0,"0,765","0,791","12,975","16,405","20,9",0
25,PZ24,2019,Server,"0,925",0,"0,78","0,821","13,286","16,184","20,96",0
25,PZ24,2019,Human,"0,863",0,"0,765","0,789","13,302","16,856","20,27",0
25,PZ24,2019,Server,"0,872",0,"0,808","0,817","13,552","16,587","15,97",0
25,PZ24,2019,Human,"0,989",0,"0,832","0,862","13,633","15,818","16,22",0
25,PZ24,2019,Server,"0,934",0,"0,646","0,731","13,651","18,663","24,63",0
25,PZ24,2019,Server,"0,594",0,"0,753","0,685","13,738","20,061","22,12",0
25,PZ24,2019,Human,"0,978",0,"0,824","0,853","14,141","16,585","17,49",0
25,PZ24,2019,Server,"0,979",0,"0,734","0,815","14,196","17,428","24,38",0
25,PZ24,2019,Server,"0,978",0,"0,717","0,803","14,248","17,744","24,59",0
25,PZ24,2019,Server,"0,9",0,"0,683","0,726","14,323","19,738","20,19",0
25,PZ24,2019,Human,"0,924",0,"0,76","0,812","14,372","17,691","23,37",0
25,PZ24,2019,Human,"0,989",0,"0,838","0,863","14,377","16,658","15,91",0
25,PZ24,2019,Human,"0,915",0,"0,791","0,824","14,583","17,689","17,53",0
25,PZ24,2019,Human,"0,989",0,"0,82","0,854","14,595","17,093","17,82",0
25,PZ24,2019,Server,"0,978",0,"0,798","0,847","14,738","17,399","25,43",0
25,PZ24,2019,Human,"0,989",0,"0,83","0,861","14,931","17,348","16,81",0
25,PZ24,2019,Server,"0,911",0,"0,706","0,746","14,997","20,102","19,79",0
25,PZ24,2019,Human,"0,989",0,"0,842","0,869","15,015","17,285","16,13",0
25,PZ24,2019,Human,"0,957",0,"0,799","0,842","15,072","17,907","21,04",0
25,PZ24,2019,Human,"0,935",0,"0,765","0,816","15,075","18,479","23,09",0
25,PZ24,2019,Server,"0,934",0,"0,741","0,782","15,353","19,623","21,29",0
25,PZ24,2019,Server,"0,601",0,"0,739","0,681","15,376","22,591","21,07",0
25,PZ24,2019,Server,"0,887",0,"0,807","0,819","15,445","18,863","21,42",0
25,PZ24,2019,Server,"0,968",0,"0,741","0,816","15,497","18,991","25,54",0
25,PZ24,2019,Server,"0,945",0,"0,764","0,816","15,572","19,092","21,46",0
25,PZ24,2019,Human,"0,989",0,"0,842","0,869","15,942","18,353","15,58",0
25,PZ24,2019,Human,"0,989",0,"0,826","0,855","16,477","19,269","17,11",0
25,PZ24,2019,Human,"0,989",0,"0,832","0,859","16,765","19,515","16,46",0
25,PZ24,2019,Human,"0,884",0,"0,796","0,814","16,774","20,605","17,59",0
25,PZ24,2019,Server,"0,884",0,"0,796","0,814","16,774","20,605","17,59",0
25,PZ24,2019,Human,"0,884",0,"0,838","0,845","16,785","19,875","18,45",0
25,PZ24,2019,Server,"0,887",0,"0,783","0,799","16,866","21,104","15,64",0
25,PZ24,2019,Server,"0,868",0,"0,701","0,747","16,97","22,712","19,98",0
25,PZ24,2019,Human,"0,989",0,"0,842","0,869","17,264","19,875","16,63",0
25,PZ24,2019,Server,"0,945",0,"0,813","0,841","18,225","21,676","20,62",0
25,PZ24,2019,Human,"0,936",0,"0,82","0,843","18,301","21,71","18,85",0
25,PZ24,2019,Server,"0,894",0,"0,816","0,829","18,405","22,195","16,13",0
25,PZ24,2019,Server,"0,934",0,"0,809","0,832","18,421","22,128","19,07",0
25,PZ24,2019,Server,"0,887",0,"0,855","0,856","19,079","22,281","14,88",0
25,PZ24,2019,Human,"0,561",0,"0,676","0,625","19,105","30,548","18,4",0
25,PZ24,2019,Human,"0,595",0,"0,673","0,633","19,178","30,308","18,66",0
25,PZ24,2019,Server,"0,934",0,"0,774","0,806","19,395","24,068","20,5",0
25,PZ24,2019,Human,"0,905",0,"0,822","0,835","19,588","23,466","17,37",0
25,PZ24,2019,Human,"0,601",0,"0,665","0,627","19,616","31,291","18,94",0
25,PZ24,2019,Server,"0,876",0,"0,805","0,818","19,877","24,306","19,52",0
25,PZ24,2019,Human,"0,613",0,"0,636","0,622","19,91","32,005",18,0
25,PZ24,2019,Server,"0,771",0,"0,749","0,741","20,375","27,481","22,31","0,000000000404"
25,PZ24,2019,Human,"0,629",0,"0,654","0,634","20,59","32,49","18,57","0,000000000852"
25,PZ24,2019,Human,"0,608",0,"0,638","0,608","20,821","34,22","18,05","0,00000000187"
25,PZ24,2019,Human,"0,583",0,"0,685","0,645","21,018","32,604","18,76","0,0000000036"
25,PZ24,2019,Server,"0,511",0,"0,732","0,647","21,098","32,584","22,19","0,00000000469"
25,PZ24,2019,Human,"0,884",0,"0,79","0,813","21,887","26,932","19,85","0,0000000569"
25,PZ24,2019,Server,"0,666",0,"0,718","0,67","23,158","34,541","21,9","0,00000214"
25,PZ24,2019,Human,"0,613",0,"0,642","0,62","23,969","38,654","18,55","0,0000169"
25,PZ24,2019,Server,"0,198",0,"0,675","0,5","24,725","49,417","21,56","0,000097"
25,PZ24,2019,Human,"0,48",0,"0,694","0,59","25,155","42,644","19,69","0,000244"
25,PZ24,2019,Human,"0,583",0,"0,623","0,599","26,072","43,558","19,61","0,00145"
25,PZ24,2019,Server,"0,387",0,"0,721","0,589","26,224","44,501","21,79","0,0019"
25,PZ24,2019,Server,"0,625",0,"0,744","0,691","27,068","39,168","22,25","0,00765"
25,PZ24,2019,Human,"0,583",0,"0,748","0,692","27,557","39,822","17,09","0,0157"
25,PZ24,2019,Human,"0,296",0,"0,646","0,505",29,"57,462","20,25","0,0882"
25,PZ24,2019,Human,"0,189",0,"0,622","0,454","29,579","65,186","20,9","0,152"
25,PZ24,2019,Human,"0,228",0,"0,626","0,467","29,586","63,307","21,56","0,152"
25,PZ24,2019,Human,"0,524",0,"0,718","0,625","30,154","48,222","22,86","0,239"
25,PZ24,2019,Human,"0,428",0,"0,708","0,597","30,524","51,09","19,48","0,307"
25,PZ24,2019,Human,"0,468",0,"0,646","0,552","32,088","58,123","19,81","0,642"
25,PZ24,2019,Human,"0,426",0,"0,573","0,495","32,427","65,543","20,94","0,71"
25,PZ24,2019,Human,"0,594",0,"0,658","0,61","32,523","53,283","21,14","0,728"
25,PZ24,2019,Human,"0,457",0,"0,679","0,567","32,864","58,009","22,3","0,787"
26,PZ25,2019,Human,"0,977","0,533","0,829","0,832","2,551","3,064","19,03",0
26,PZ25,2019,Human,"0,93","0,615","0,784","0,803","2,681","3,338","16,96",0
26,PZ25,2019,Human,"0,952","0,57","0,804","0,816","2,692","3,301","19,45",0
26,PZ25,2019,Human,"0,956","0,603","0,801","0,817","2,709","3,316","19,05",0
26,PZ25,2019,Human,"0,956","0,57","0,822","0,828","2,841","3,433","19,35",0
26,PZ25,2019,Human,"0,956","0,704","0,841","0,854","2,86","3,349","16,49",0
26,PZ25,2019,Human,"0,977","0,603","0,826","0,837","2,874","3,432","19,62",0
26,PZ25,2019,Human,"0,91","0,57","0,785","0,793","2,903","3,659","20,36",0
26,PZ25,2019,Human,"0,93","0,667","0,787","0,808","3,045","3,768","17,04",0
26,PZ25,2019,Human,"0,935","0,57","0,833","0,831","3,054","3,677","20,41",0
26,PZ25,2019,Human,"0,935","0,533","0,807","0,809","3,056","3,776","20,22",0
26,PZ25,2019,Human,"0,93","0,603","0,801","0,81","3,069","3,789","17,9",0
26,PZ25,2019,Human,"0,952","0,533","0,823","0,821","3,086","3,757","18,83",0
26,PZ25,2019,Human,"0,977","0,503","0,818","0,821","3,094","3,769","20,28",0
26,PZ25,2019,Human,"0,952","0,426","0,768","0,774","3,17","4,094","18,24",0
26,PZ25,2019,Human,"0,952","0,426","0,781","0,783","3,18","4,059","17,65",0
26,PZ25,2019,Human,"0,93","0,704","0,793","0,817","3,218","3,94","16,98",0
26,PZ25,2019,Human,"0,91","0,57","0,767","0,781","3,343","4,278","18,97",0
26,PZ25,2019,Human,"0,93","0,667","0,804","0,819","3,472","4,241","17,42",0
26,PZ25,2019,Human,"0,935","0,533","0,812","0,812","3,477","4,282","19,44",0
26,PZ25,2019,Human,"0,977","0,64","0,722","0,777","3,529","4,543","17,05",0
26,PZ25,2019,Human,"0,93","0,636","0,736","0,772","3,7","4,792","16,81",0
26,PZ25,2019,Human,"0,93","0,533","0,736","0,762","4,211","5,523","17,66",0
26,PZ25,2019,Human,"0,732","0,174","0,561","0,568","4,522","7,961","21,73",0
26,PZ25,2019,Human,"0,818","0,151","0,63","0,63","4,644","7,373","22,74",0
26,PZ25,2019,Human,"0,818","0,151","0,643","0,638","4,646","7,278","22,53",0
